21/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1HGYAqDOfLulhljNAhjDAicGJafP6rsAp/view?usp=sharing		https://drive.google.com/file/d/1HGYAqDOfLulhljNAhjDAicGJafP6rsAp/view?usp=sharing			Bách	Duyệt		
22/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1mlp7CY6gJQrGGO7rxJ__Gp810_TgYFsz/view?usp=sharing		https://drive.google.com/file/d/1mlp7CY6gJQrGGO7rxJ__Gp810_TgYFsz/view?usp=sharing			Bách	Duyệt		
23/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1zoMErGhZhyN_y7FIoMCY1EQVrPTD2uTe/view?usp=sharing		https://drive.google.com/file/d/1zoMErGhZhyN_y7FIoMCY1EQVrPTD2uTe/view?usp=sharing			Bách	Sửa/ xóa bài - cơ bản	Bỏ ảnh virus	Thông tin cá nhân
23/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1iF3p1nZYVyWwT8bYYjTFusavIlBq2J24/view?usp=sharing		https://drive.google.com/file/d/1iF3p1nZYVyWwT8bYYjTFusavIlBq2J24/view?usp=sharing			Bách	Duyệt		
23/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1Ft-pKaXX5ZuY3WhNzd2Ggm0aueZne7P5/view?usp=sharing		https://drive.google.com/file/d/1Ft-pKaXX5ZuY3WhNzd2Ggm0aueZne7P5/view?usp=sharing			Bách	Duyệt		
24/04/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1TUypyWLNGLR7gl5MJk4-ec7eWj3OUhMt/view		https://drive.google.com/file/d/1TUypyWLNGLR7gl5MJk4-ec7eWj3OUhMt/view			Bách	Duyệt		
24/04/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1YtrBK5o7nNjUri1GZdGLw_3vpYHb68DG/view		https://drive.google.com/file/d/1YtrBK5o7nNjUri1GZdGLw_3vpYHb68DG/view	https://vnexpress.net/dung-sap-nhap-huyen-xa-theo-tieu-chuan-cu-4864910.html		Dũng	Sửa/ xóa bài - cơ bản	thêm nguồn	Nguồn tin
24/04/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1GzzZMPslisn9iYx7uoAnJQiP1iFtoMue/view		https://drive.google.com/file/d/1GzzZMPslisn9iYx7uoAnJQiP1iFtoMue/view			Bách	Duyệt		
24/04/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1-Kjj4tTezuCsbIl8KzV90-DYjXBTiOPY/view		https://drive.google.com/file/d/1-Kjj4tTezuCsbIl8KzV90-DYjXBTiOPY/view			Bách	Duyệt		
24/04/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1CDhY1EKBadTuBmD0zrvMbLY8x0-wP7rw/view		https://drive.google.com/file/d/1CDhY1EKBadTuBmD0zrvMbLY8x0-wP7rw/view			Bách	Duyệt		
25/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1D4_F29NXyDQXBYKQQGnGGBJ9ng7PIdLv/view		https://drive.google.com/file/d/1D4_F29NXyDQXBYKQQGnGGBJ9ng7PIdLv/view			Bách	Duyệt		
25/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1Ekvfgdib9FQBdtkUN5O-YHv9BN7Tf3Yu/view		https://drive.google.com/file/d/1Ekvfgdib9FQBdtkUN5O-YHv9BN7Tf3Yu/view			Bách	Duyệt		
25/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/19y8sGHRkonYKGkrLxnuKqFI6BxJWNGBb/view		https://drive.google.com/file/d/19y8sGHRkonYKGkrLxnuKqFI6BxJWNGBb/view			Dũng	Duyệt		
25/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/13nc4anXuMwk7DtR4N9NMnszvqBEPiW6J/view		https://drive.google.com/file/d/13nc4anXuMwk7DtR4N9NMnszvqBEPiW6J/view	https://cand.com.vn/the-gioi-24h/ceo-tap-doan-samsung-dot-ngot-qua-doi-i762934/	486198592_634084315927855_7837915025582778978_n	Dũng	Sửa/ xóa bài - cơ bản	thêm nguồn	Nguồn tin
25/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1z8P63OqJW7AVLG62BBV_crnzNIpu7zJ9/view		https://drive.google.com/file/d/1z8P63OqJW7AVLG62BBV_crnzNIpu7zJ9/view			Bách	Duyệt		
25/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1pNj8vvKevUpos_pW5rSNtd3XBVrb--y0/view		https://drive.google.com/file/d/1pNj8vvKevUpos_pW5rSNtd3XBVrb--y0/view			Bách	Duyệt		
25/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1XEqjpomKKrxJWoUrePTnYnoRZxeWWuyf/view		https://drive.google.com/file/d/1XEqjpomKKrxJWoUrePTnYnoRZxeWWuyf/view			Bách	Duyệt		
25/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1kp2lGnger0i6kA3zsnftOkZo8zyQQrOZ/view		https://drive.google.com/file/d/1kp2lGnger0i6kA3zsnftOkZo8zyQQrOZ/view			Bách	Duyệt		
26/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/19Ye11cZe-vB55A6ohRBho4ld-HvkMJgw/view		https://drive.google.com/file/d/19Ye11cZe-vB55A6ohRBho4ld-HvkMJgw/view			Dũng	Duyệt		
26/03/25	TT - CCHN News	Nguyễn Đức Hiền	https://drive.google.com/file/d/1MSCQLPn4NLe4JMG3k_kwXH0yb26cY7Df/view?usp=sharing		https://drive.google.com/file/d/1MSCQLPn4NLe4JMG3k_kwXH0yb26cY7Df/view?usp=sharing	https://congthuong.vn/ha-noi-chay-lon-trong-dem-tai-gia-lam-lua-bao-trum-khu-nha-xuong-canh-cay-xang-380002.html	485090829_1324202652203539_3720285414334755395_n	Dũng	Sửa/ xóa bài - cơ bản	thêm nguồn	Nguồn tin
26/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1ulco1UvftpNDNQppUFC7acAByJnoCf7N/view		https://drive.google.com/file/d/1ulco1UvftpNDNQppUFC7acAByJnoCf7N/view	https://nld.com.vn/xu-phat-nguoi-dan-ong-de-con-gai-6-tuoi-lai-o-to-196250326055514183.htm	484907823_1183307356489340_4231975011458321829_n	Dũng	Sửa/ xóa bài - cơ bản	thêm nguồn	Nguồn tin
26/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1qilRwugs6YNOOO3wYr132btVTqXsR9gp/view		https://drive.google.com/file/d/1qilRwugs6YNOOO3wYr132btVTqXsR9gp/view			Dũng	Duyệt		
26/03/25	TT - CCHN News	Nguyễn Đức Hiền	https://drive.google.com/file/d/1ZV4q_OchQGS2X-DV9YUMkALQgkfy6STE/view?usp=sharing---Tin nhắn gốc: em che cái biển bệnh viện đà nẵng trên bàn nhé		https://drive.google.com/file/d/1ZV4q_OchQGS2X-DV9YUMkALQgkfy6STE/view?usp=sharing---Tin			Dũng	Sửa/ xóa bài - cơ bản	che biển bệnh viện đà nẵng	QUYỀN RIÊNG TƯ VÀ BẢO MẬT
26/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1tmFPpBg3mp_8n2RrerPBPaPMUbUtjt5U/view		https://drive.google.com/file/d/1tmFPpBg3mp_8n2RrerPBPaPMUbUtjt5U/view			Bách	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1MXFauW6VlJUmlR7V2CiCfO4GR3sDFxH7/view		https://drive.google.com/file/d/1MXFauW6VlJUmlR7V2CiCfO4GR3sDFxH7/view			Bách	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1StDJmyXPndU_VPiCtnkEYkv46_e58G7X/view		https://drive.google.com/file/d/1StDJmyXPndU_VPiCtnkEYkv46_e58G7X/view	https://laodong.vn/infographic/chat-luong-khong-khi-273-ha-noi-muc-khong-lanh-manh-1482740.ldo	485477469_1304200067349706_8306618762319929566_n	Dũng	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1pVm5gH9YVwTI2l0WWRiARYsMUCyI1eP7/view		https://drive.google.com/file/d/1pVm5gH9YVwTI2l0WWRiARYsMUCyI1eP7/view			Dũng	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1SIqXdVm5IBWfQnT9UkpjozpV7PxrzLKp/view		https://drive.google.com/file/d/1SIqXdVm5IBWfQnT9UkpjozpV7PxrzLKp/view			Dũng	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/11dlvfO813V3kqZvHs89s9MxcyKou484V/view		https://drive.google.com/file/d/11dlvfO813V3kqZvHs89s9MxcyKou484V/view			Dũng	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1ie0dWrTDuHjn_v8BldcfxnQQ6eHcuYIC/view		https://drive.google.com/file/d/1ie0dWrTDuHjn_v8BldcfxnQQ6eHcuYIC/view			Dũng	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1CTFpnRFdILZ2BzpbmuN2wSt8509xLuM-/view		https://drive.google.com/file/d/1CTFpnRFdILZ2BzpbmuN2wSt8509xLuM-/view			Dũng	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1iyYRSEJHnNv6xIQ3f0u_3PXEA4FjVYHZ/view		https://drive.google.com/file/d/1iyYRSEJHnNv6xIQ3f0u_3PXEA4FjVYHZ/view			Dũng	Duyệt		
27/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1KXZJLUPXgvRzrDYmK-a6XdfO84QvnBbd/view		https://drive.google.com/file/d/1KXZJLUPXgvRzrDYmK-a6XdfO84QvnBbd/view			Dũng	Duyệt		
28/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1ZpUHuZ1uKo0LBAtmh-ujNDCJ8Msj6CpY/view		https://drive.google.com/file/d/1ZpUHuZ1uKo0LBAtmh-ujNDCJ8Msj6CpY/view			Dũng	Duyệt		
28/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/118yWgscIZi98mx8rMhigDRcAtE6mxTV-/view		https://drive.google.com/file/d/118yWgscIZi98mx8rMhigDRcAtE6mxTV-/view			Bách	Duyệt		
28/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/14DAFOH76XOlrS5KhT3U8GtYj4-WAnq_q/view		https://drive.google.com/file/d/14DAFOH76XOlrS5KhT3U8GtYj4-WAnq_q/view	https://laodong.vn/giao-thong/tai-nan-tren-cau-vuot-mai-dich-vanh-dai-3-ha-noi-un-tac-6km-1483217.ldo	486047309_670547338814373_8638272674168522853_n	Dũng	Sửa/ xóa bài - cơ bản	Bỏ ảnh hiện trường + thêm nguồn	"""Nội dung gây sốc và ghê rợn"",""Nguồn tin"""
28/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1rRSADoxyaKsOsW9jt7kgA5rd5ZFxYxOP/view		https://drive.google.com/file/d/1rRSADoxyaKsOsW9jt7kgA5rd5ZFxYxOP/view			Dũng	Sửa/ xóa bài - cơ bản	Bỏ đoạn người chạy khỏi tòa nhà	"""Nội dung gây sốc và ghê rợn"",""Nguồn tin"""
28/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1hzdXSveBfUi_21EqWIAzjuvvbI5CgpD-/view		https://drive.google.com/file/d/1hzdXSveBfUi_21EqWIAzjuvvbI5CgpD-/view			Dũng	Duyệt		
28/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1LAaS0P5Sff632oOuNlbUyRh0SHOEgkf1/view		https://drive.google.com/file/d/1LAaS0P5Sff632oOuNlbUyRh0SHOEgkf1/view			Dũng	Duyệt		
28/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/18goANMnBF8QYP0mjjjhAmM5JxOw78xOu/view		https://drive.google.com/file/d/18goANMnBF8QYP0mjjjhAmM5JxOw78xOu/view			Dũng	Duyệt		
28/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1j3tRSc44wng-HHBSBg9ne69dBr2YEU44/view?usp=sharing		https://drive.google.com/file/d/1j3tRSc44wng-HHBSBg9ne69dBr2YEU44/view?usp=sharing			Bách	Duyệt		
29/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1bd8qGrK_O_-_lp1Z6PiA5cPCu0CKXTTf/view?usp=sharing		https://drive.google.com/file/d/1j3tRSc44wng-HHBSBg9ne69dBr2YEU44/view?usp=sharing			Bách	Duyệt		
29/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1Y2CvcUwCH1Zg_dIyUNOe4Lqqg3g2IK3e/view		https://drive.google.com/file/d/1Y2CvcUwCH1Zg_dIyUNOe4Lqqg3g2IK3e/view			Bách	Duyệt		
29/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1g28vXr5L_fU3ncwmzw6bC3y66x5w8WOq/view?usp=sharing		https://drive.google.com/file/d/1g28vXr5L_fU3ncwmzw6bC3y66x5w8WOq/view?usp=sharing			Dũng	Duyệt		
29/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1htC_8IKbXIFyX9xK8avvG-ZzFr1g9qnT/view?usp=sharing		https://drive.google.com/file/d/1htC_8IKbXIFyX9xK8avvG-ZzFr1g9qnT/view?usp=sharing			Dũng	Duyệt		
30/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1m-0KAAI4tc-VNkMCfTgSIeSIeEo5rRNx/view		https://drive.google.com/file/d/1m-0KAAI4tc-VNkMCfTgSIeSIeEo5rRNx/view			Dũng	Duyệt		
30/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1nnAgAeWzhIm_hFh_qGKtx7HXKqBfaVEO/view		https://drive.google.com/file/d/1nnAgAeWzhIm_hFh_qGKtx7HXKqBfaVEO/view	https://www.facebook.com/share/v/1AHRiLW8bY/?mibextid=wwXIfr	486228717_629320196756543_1979279497637513470_n	Dũng	Sửa/ xóa bài - cơ bản	thêm nguồn	Nguồn tin
30/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1P8dytGaI2YzXfo5BEGUaPtTdNzI11xNn/view		https://drive.google.com/file/d/1P8dytGaI2YzXfo5BEGUaPtTdNzI11xNn/view			Dũng	Duyệt		
30/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1r73UHCKAAMKetB1tcWcXv26GlTu3v5tm/view		https://drive.google.com/file/d/1r73UHCKAAMKetB1tcWcXv26GlTu3v5tm/view	https://vnexpress.net/ba-tran-dong-dat-lien-tiep-o-kon-tum-4867917.html	486150129_1014915823304497_8273383481066245942_n	Dũng	Sửa/ xóa bài - cơ bản	thêm nguồn	Nguồn tin
30/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1M4oYsT_qEUimuYpCQLbzLHeBVYEneJrV/view		https://drive.google.com/file/d/1M4oYsT_qEUimuYpCQLbzLHeBVYEneJrV/view			Dũng	Duyệt		
30/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1C-ndGsNCxhKBCkZUYM9ygDPMIP7OeVw8/view		https://drive.google.com/file/d/1C-ndGsNCxhKBCkZUYM9ygDPMIP7OeVw8/view			Dũng	Duyệt		
31/03/25	TT - CCHN News	Minh Trang	https://drive.google.com/file/d/1iYQmiaXYNnbQ8OW5nSBvoVmN4xwetNNp/view?usp=sharing		https://drive.google.com/file/d/1iYQmiaXYNnbQ8OW5nSBvoVmN4xwetNNp/view?usp=sharing			Dũng	Duyệt		
31/03/25	TT - CCHN News	Minh Trang			https://drive.google.com/file/d/1X67QbArc2qAbiYCUjPoQALe-szGFDR70/view	https://vnexpress.net/tinh-nao-co-nhieu-nguoi-doc-than-nhat-ca-nuoc-4868062.html	486565880_1745420046368739_8486035830880927216_n	Dũng	Sửa/ xóa bài - cơ bản	thêm nguồn	Nguồn tin
11/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1Kg-qe3eRoTGoUZfL0BPnw7Ty_nFBoINF/view?usp=drive_link		https://drive.google.com/file/d/1Kg-qe3eRoTGoUZfL0BPnw7Ty_nFBoINF/view?usp=drive_link			Bách	Duyệt		
11/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1VabG6hh4s9fnDP07TFCxUN-EFee56Qqb/view?usp=drive_link		https://drive.google.com/file/d/1VabG6hh4s9fnDP07TFCxUN-EFee56Qqb/view?usp=drive_link			Dũng	Duyệt		
12/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1XvuSXB179qmQE9U9T4UbGUgoGy_WMKOp/view?usp=drive_link		https://drive.google.com/file/d/1XvuSXB179qmQE9U9T4UbGUgoGy_WMKOp/view?usp=drive_link			Dũng	Sửa/ xóa bài - cơ bản	cắt đoạn nói đến tiền	Đánh bạc
13/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1lwBGK6lxRVAEsL6sfiDKFHLFGaX4tV6E/view?usp=drive_link		https://drive.google.com/file/d/1lwBGK6lxRVAEsL6sfiDKFHLFGaX4tV6E/view?usp=drive_link			Bách	Duyệt		
13/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1BofIX0Se4483xVHbc_STi-w0Ltx7tX7T/view?usp=drive_link		https://drive.google.com/file/d/1BofIX0Se4483xVHbc_STi-w0Ltx7tX7T/view?usp=drive_link			Dũng	Duyệt		
13/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1g98vJvm5CC1X44W2wI6tUqC9L69g8-XG/view?usp=drive_link		https://drive.google.com/file/d/1g98vJvm5CC1X44W2wI6tUqC9L69g8-XG/view?usp=drive_link			Bách	Duyệt		
13/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1xMKosw42D1Y2qGo8sVAy2eLAFKoRc7Hi/view?usp=drive_link		https://drive.google.com/file/d/1xMKosw42D1Y2qGo8sVAy2eLAFKoRc7Hi/view?usp=drive_link			Dũng	Duyệt		
14/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1N4iwGm0gps07XBK81oOA5FcH8cmQwwCf/view?usp=drive_link		https://drive.google.com/file/d/1N4iwGm0gps07XBK81oOA5FcH8cmQwwCf/view?usp=drive_link			Bách	Duyệt		
14/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1RPuCp0CalXDFODApKZM5JIJiF7Oyt-N2/view?usp=drive_link		https://drive.google.com/file/d/1RPuCp0CalXDFODApKZM5JIJiF7Oyt-N2/view?usp=drive_link			Dũng	Duyệt		
15/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1k9f1cNu0FLngSRLWN7wF3lYSPkXV1DEs/view?usp=drive_link		https://drive.google.com/file/d/1k9f1cNu0FLngSRLWN7wF3lYSPkXV1DEs/view?usp=drive_link			Bách	Duyệt		
15/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1NyX8zpPiAJKFozpoWIXJ3a3k22jwAVjW/view?usp=drive_link		https://drive.google.com/file/d/1NyX8zpPiAJKFozpoWIXJ3a3k22jwAVjW/view?usp=drive_link			Dũng	Duyệt		
16/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1SEQwnqv4Lui5N0BRcXy06rZBLf-hl3ZC/view?usp=drive_link		https://drive.google.com/file/d/1SEQwnqv4Lui5N0BRcXy06rZBLf-hl3ZC/view?usp=drive_link			Dũng	Duyệt		
17/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1NVAQ8yTMq1G2d2bO2SlXMpb1Ae9QaV_h/view?usp=drive_link		https://drive.google.com/file/d/1NVAQ8yTMq1G2d2bO2SlXMpb1Ae9QaV_h/view?usp=drive_link			Dũng	Duyệt		
17/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1UGEE6KRTjhWs1Hbu6LSVL8niwIijoDHR/view?usp=drive_link		https://drive.google.com/file/d/1UGEE6KRTjhWs1Hbu6LSVL8niwIijoDHR/view?usp=drive_link			Bách	Duyệt		
18/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1DhtgHrrfpOjwMDa1oHuATyAwAKXN4CXC/view?usp=drive_link		https://drive.google.com/file/d/1DhtgHrrfpOjwMDa1oHuATyAwAKXN4CXC/view?usp=drive_link			Dũng	Duyệt		
18/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/17z7zc791RjSKD_7_YpCCjYNcQGqdca-x/view?usp=drive_link		https://drive.google.com/file/d/17z7zc791RjSKD_7_YpCCjYNcQGqdca-x/view?usp=drive_link			Dũng	Duyệt		
19/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1kGG-DmdZfOrKzwYGWgjChcmxunyvYvQB/view?usp=drive_link		https://drive.google.com/file/d/1kGG-DmdZfOrKzwYGWgjChcmxunyvYvQB/view?usp=drive_link			Bách	Duyệt		
19/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1W3e875qu4mcIvE0FNUuiJE-8pIV6kY6W/view?usp=drive_link		https://drive.google.com/file/d/1W3e875qu4mcIvE0FNUuiJE-8pIV6kY6W/view?usp=drive_link			Dũng	Duyệt		
19/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1k3veGAFDWjhhfrp4F4lVuw3Kb8MSqzkO/view?usp=drive_link		https://drive.google.com/file/d/1k3veGAFDWjhhfrp4F4lVuw3Kb8MSqzkO/view?usp=drive_link			Dũng	Duyệt		
20/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1L_BO4tiNvilUPumRkXinTIYlsVTJL0fM/view?usp=drive_link		https://drive.google.com/file/d/1L_BO4tiNvilUPumRkXinTIYlsVTJL0fM/view?usp=drive_link			Bách	Duyệt		
20/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1usq3P8dFBNm1tuBZW983euDWT-KZRsUZ/view?usp=drive_link		https://drive.google.com/file/d/1usq3P8dFBNm1tuBZW983euDWT-KZRsUZ/view?usp=drive_link			Dũng	Duyệt		
21/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1wxb9MAOriCLNUky7iO59iHmn6LBnNAws/view?usp=drive_link		https://drive.google.com/file/d/1wxb9MAOriCLNUky7iO59iHmn6LBnNAws/view?usp=drive_link			Bách	Duyệt		
21/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1zjeumdyBD9kIX31JYEijSuCcPVU2Y2rw/view?usp=drive_link		https://drive.google.com/file/d/1zjeumdyBD9kIX31JYEijSuCcPVU2Y2rw/view?usp=drive_link			Bách	Duyệt		
22/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1sEsepNPusSqYkw-be_xYUbhH_QPoXBX4/view?usp=drive_link		https://drive.google.com/file/d/1sEsepNPusSqYkw-be_xYUbhH_QPoXBX4/view?usp=drive_link			Bách	Duyệt		
23/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1dd1lpP_JMMzUz0252Bw6UiC_Ff-P1Tdf/view?usp=drive_link		https://drive.google.com/file/d/1dd1lpP_JMMzUz0252Bw6UiC_Ff-P1Tdf/view?usp=drive_link			Bách	Duyệt		
24/04/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1pcS1zEJcXPM_yVPafcLeODteT-xF2aPb/view?usp=drive_link		https://drive.google.com/file/d/1pcS1zEJcXPM_yVPafcLeODteT-xF2aPb/view?usp=drive_link			Bách	Duyệt		
25/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1hf4iO7FxMf8klyBZURUeCzcbNQE12hyI/view?usp=drive_link		https://drive.google.com/file/d/1hf4iO7FxMf8klyBZURUeCzcbNQE12hyI/view?usp=drive_link			Dũng	Duyệt		
25/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1XLW0b557eGsO1dzzn-PEyJf9f9DCks0z/view?usp=drive_link		https://drive.google.com/file/d/1XLW0b557eGsO1dzzn-PEyJf9f9DCks0z/view?usp=drive_link			Bách	Duyệt		
25/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1SuIibGBuzNX21E_oZtiKmupKNYaFzgR-/view?usp=drive_link		https://drive.google.com/file/d/1SuIibGBuzNX21E_oZtiKmupKNYaFzgR-/view?usp=drive_link			Dũng	Duyệt		
25/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1JwDQXj2cfPoOUVKOR3B1xd4xyN47e1eY/view?usp=drive_link		https://drive.google.com/file/d/1JwDQXj2cfPoOUVKOR3B1xd4xyN47e1eY/view?usp=drive_link			Dũng	Duyệt		
26/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/117plJuRQ0WIpRjozJUrDkg4QIjAnqWnR/view?usp=drive_link		https://drive.google.com/file/d/117plJuRQ0WIpRjozJUrDkg4QIjAnqWnR/view?usp=drive_link			Bách	Duyệt		
26/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1j1xCStWcrKNwZRC2ENdL9aRCnjNwZaFc/view?usp=drive_link		https://drive.google.com/file/d/1j1xCStWcrKNwZRC2ENdL9aRCnjNwZaFc/view?usp=drive_link			Dũng	Duyệt		
27/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1dZqf2bxkK5GM4W1lcLso2yOB5UD2PWzq/view?usp=drive_link		https://drive.google.com/file/d/1dZqf2bxkK5GM4W1lcLso2yOB5UD2PWzq/view?usp=drive_link			Bách	Duyệt		
27/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1yCquHeKpZSAySdyCnfsfKmIqXb8sRoMG/view?usp=drive_link		https://drive.google.com/file/d/1yCquHeKpZSAySdyCnfsfKmIqXb8sRoMG/view?usp=drive_link			Dũng	Duyệt		
28/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1xUFedHqjq36JxbCReg7elpGp3z_-snfI/view?usp=drive_link		https://drive.google.com/file/d/1xUFedHqjq36JxbCReg7elpGp3z_-snfI/view?usp=drive_link			Dũng	Duyệt		
28/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1z2poQmhbtRUWAstkzhYBJU8CXHbhYwEG/view?usp=drive_link		https://drive.google.com/file/d/1z2poQmhbtRUWAstkzhYBJU8CXHbhYwEG/view?usp=drive_link			Dũng	Duyệt		
28/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/16XfAjdEECGb90yg68HNDsOkhjx1s08NX/view?usp=drive_link		https://drive.google.com/file/d/16XfAjdEECGb90yg68HNDsOkhjx1s08NX/view?usp=drive_link			Dũng	Duyệt		
29/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/15wgPUo_bx9pIHQVj0oefHzSbBjDQV28o/view?usp=drive_link		https://drive.google.com/file/d/15wgPUo_bx9pIHQVj0oefHzSbBjDQV28o/view?usp=drive_link			Bách	Duyệt		
30/03/25	TT - BEAT The Game	Nguyễn Song An	https://drive.google.com/file/d/1PhqRMPu_GNT1iGYfmhlVax8krN0Y4VWx/view?usp=drive_link		https://drive.google.com/file/d/1PhqRMPu_GNT1iGYfmhlVax8krN0Y4VWx/view?usp=drive_link			Bách	Duyệt		
